id,OSF dataset,OSF link,NIFTI filename,Data type,contact,site name,MRI vendor,MRI version,MRI field,sample type,phantom version,phantom serial number,phantom temperature,age,sex,sequence name,sequence type,matrix size,resolution,dimension,TR,echo time,TI,bandwidth,T1 - genu (WM),T1 - splenium (WM),T1 - deep GM,T1 - cortical GM,T1 - NIST sphere 1,T1 - NIST sphere 2,T1 - NIST sphere 3,T1 - NIST sphere 4,T1 - NIST sphere 5,T1 - NIST sphere 6,T1 - NIST sphere 7,T1 - NIST sphere 8,T1 - NIST sphere 9,T1 - NIST sphere 10,T1 - NIST sphere 11,T1 - NIST sphere 12,T1 - NIST sphere 13,T1 - NIST sphere 14
1.001,matthewgrechsollars_ICL_NIST,https://osf.io/swxab/download/,20200121_matthewgrechsollars_ICL_NIST/20200121_matthewgrechsollars_ICL_NIST_Magnitude_T1map.nii.gz,Magnitude,Matthew Grech-Sollars,Imperial College London,Siemens,Prisma VE11C,3.0,NIST,130,102,21.89,,,se_TI50/400/1100/2400,Spin-echo inversion recovery,['256 256 1'],['1 1 2'],2D,2550.0,14.0,"[50, 400, 1100, 2400]",130,,,,,"[1948.73472216 1925.238965   1910.00275366 1944.23411058 1945.15367169
 1956.58021124 1976.46096232 1987.07849095 1949.08503239 1947.22342626
 1946.42031849 1979.76502074 1971.67311323 1951.92442117 1920.96238171
 1980.90119826 1961.77497018 1935.21121237 1925.39741433 1909.39344623
 1899.95100923 1952.53387805 1950.26529815 1947.4275878  1965.2036393
 1903.79025011 2017.56541965 1929.05555034 1964.23310871 1953.46027683
 1996.49632354 1944.38351678 1970.75400715 1917.99947173 1970.40718911
 1909.04060009 1975.09198845 1943.74590842 1927.23090611 1930.55492985
 1885.39195065 1923.58153568 1935.1389459  1903.79118119 1952.86055227
 1957.73158164 1956.86808389 1929.37006426 1990.90114799 1901.20848456
 1987.01202509 1947.33018089 1955.05550159 1944.97304388 1924.37061684
 1935.81601937 1919.31360506 1975.10518474 1925.16877652 2014.7462234
 1918.70207455 1916.1011505  1896.2754388  1922.58327934 1916.0579616
 1981.14057029 1914.42336231 1971.3656679  1925.69005513 2016.1737058
 2001.92424322 1942.32166219 1984.37669774 1925.67818595 1973.66304074
 1895.80346899 1936.85879941 1943.20359629 1924.82379441 1984.03791028
 1902.85613117 1919.82057147 1894.15305857 1960.1093312  1924.45034042
 1939.91539248 1965.24664117 1919.67685986 1971.2551591  1992.53691403
 1922.83430687 1963.49342896 1934.73029913 1960.3784389  1938.76866485
 1916.60110436 1939.3632669  1936.71612618]","[1381.29475157 1376.38990466 1339.27713643 1355.60590765 1339.7998398
 1348.14160933 1341.76089583 1341.99757796 1343.79576168 1370.58556134
 1364.67114368 1352.93712883 1358.89378685 1371.3990985  1354.18997678
 1335.16947218 1355.09766974 1333.90064932 1364.98014627 1344.89064764
 1336.32818    1365.68100724 1327.26410112 1349.75335471 1356.52908307
 1357.59494477 1335.17362255 1357.3875505  1354.19436767 1349.68843164
 1362.10285328 1380.50958491 1366.80855028 1360.49312044 1351.13564208
 1358.16997558 1342.09299055 1353.20634257 1348.40450354 1362.5151274
 1343.6391039  1367.49259473 1344.36615746 1362.73584655 1342.7985211
 1351.85955425 1341.65210704 1359.30550247 1363.94235657 1341.96552318
 1352.68986981 1356.56415631 1357.54374155 1354.72675463 1369.26125967
 1370.36460712 1348.47927021 1358.2301259  1353.35213462 1350.8918332
 1353.93027347 1383.17685836 1349.14634666 1349.16407471 1330.96217722
 1356.25708169 1344.71070286 1355.89364272 1355.96947286 1358.43860793
 1355.48363204 1353.83060797 1353.18925803 1355.05367945 1363.34190968
 1363.09941226 1347.15060863 1350.7794424  1346.89039718 1361.3906694
 1344.89833697 1346.76257179 1333.84380877 1349.733902   1349.16867821
 1358.81202407 1365.83313161 1355.33480707 1369.35613285 1378.71138
 1364.2625641  1355.00503351]","[959.2342849  962.09783747 964.36386515 964.97520101 975.54420428
 972.79453599 973.79208994 969.76697228 977.42532148 968.70068054
 970.01976416 958.55359055 979.98281081 962.90662908 967.96445201
 961.03904241 971.59289031 977.49162931 970.60797848 984.12584377
 960.08478882 974.71845825 961.90480747 981.61870095 962.95598601
 977.38570751 948.87529469 983.24716579 963.66705362 968.49360009
 958.14347359 979.60974945 963.76237048 966.17690986 960.20240695
 977.99753282 956.25186514 950.83639408 972.08147474 962.43426538
 987.67354597 963.30750156 970.03009215 969.95980473 979.93979277
 960.20426887 977.49938429 954.9940212  989.70338178 960.02451403
 973.15650309 962.49837816 982.86405271 958.58454851 968.13560693
 958.06140117 989.63699369 948.63895094 979.96812585 966.5937112
 979.13242562 958.80101225 979.22714166 955.04933766 982.75021155
 973.15865127 980.52516074 948.65775926 959.98300621 975.92016066
 970.85158878 955.4823273  973.35177914 960.44925846 979.8684546
 972.87305741 963.10271481 953.37870314 969.75158175 975.81959767
 977.6522627  969.36244597 966.01363198 954.0327615  962.50138668
 957.96758679 957.79971826 959.32101141 961.17419327 975.561329  ]","[693.65024268 697.07511972 698.90363711 692.61592602 705.38895059
 691.97039065 696.75196822 689.8129606  702.73712498 684.87226466
 700.96378877 689.79721625 702.08148844 685.57974821 708.15285291
 702.4423839  687.48228571 703.63395009 690.78184848 699.46838601
 687.51463454 706.67352806 689.81848214 701.93315548 673.9144647
 699.69016383 689.1412073  703.58195182 691.64006688 695.94107618
 689.61053327 701.10835643 687.21102058 702.90321077 676.23145681
 681.1535748  702.14692681 690.06450097 707.24514923 692.79139686
 701.73376708 689.95906904 702.32834214 691.73370807 706.18917377
 670.27759061 684.92906245 695.03904187 695.89376999 700.23765089
 689.56549807 704.84964048 688.99060997 692.30854698 698.92016369
 688.89691462 684.4831734  693.69725645 688.10537912 696.34376533
 701.26728605 699.55781661 695.45776744 696.24818944 701.04849499
 694.23751254 676.48196448 699.63448472 692.68299564 686.47730553
 682.392596   691.57025003 689.27300669 691.649313   675.80058905
 678.10248844 697.04006737 703.31850198 701.07928347 692.37176347
 690.75968629 690.51162205 699.58830388 704.14125664 673.37665071
 674.78086539 682.43984028 685.26885342 683.64933092 670.57714944
 657.69735973 684.63091044]","[495.25861265 486.91654796 491.7990405  490.55331023 488.93999359
 501.4737741  492.77777941 501.66133983 489.28383981 499.49382142
 500.84582394 485.44878525 492.43701297 485.48394873 495.55407016
 489.62613583 499.68736783 488.43353844 501.82700582 495.55246682
 494.2910056  501.97159241 493.18799596 503.70951688 491.18914681
 496.52702285 493.68128451 499.7008099  488.0813024  500.77585086
 487.87850786 493.42474082 488.62317366 494.76664895 492.70032805
 501.90093862 485.7526407  497.65870196 489.35433709 502.97334365
 483.96514367 499.02848712 491.40894087 506.20024797 492.40977666
 501.34568453 486.93167296 499.73115179 493.24786119 500.90770094
 487.57400205 494.61923473 496.22805582 489.09810735 491.33029582
 486.64366974 495.58473794 493.12959985 502.26518348 492.09114255
 500.58024136 488.22746174 492.17893324 498.32045262 501.21933313
 499.42158879 497.1167946  493.31599795 494.63103607 498.9865842
 489.53015128 499.46589091 493.27640116 492.77956286 485.32257445
 492.01168873 491.36650712 496.97261331 492.26017876 490.70769279
 491.96334533 499.1608744  503.63102554 499.60374447 497.53161931
 493.66299068 494.90408138 496.70817436 484.86253564 490.86103406
 495.11277732]","[352.71119148 351.5247461  350.70355122 349.72218699 350.83694843
 349.8056403  351.69577286 347.9669352  347.83669015 350.0464444
 351.0405305  351.17653729 350.28373356 352.50903752 349.79986207
 353.36067667 354.6682711  353.63272062 351.64606393 351.43905001
 350.78394757 353.13043003 352.49269081 348.49469283 351.23104739
 348.67674018 349.9430017  345.07211513 351.27212634 350.1508684
 350.54142465 349.4395211  349.29192891 353.53204062 353.37100497
 348.78219431 353.08587583 352.9125605  354.26955336 351.03377589
 349.72715236 351.18451626 347.97938049 351.94969965 348.48530147
 353.57527483 350.95277217 350.81805225 352.28332535 346.9080208
 350.25391193 347.21953473 350.62058399 348.37536243 351.81070992
 348.89743669 354.13617481 353.15330795 348.50101623 352.58101022
 352.56053665 353.35337602 351.99786452 350.89349249 351.47211888
 351.04700427 352.56638262 350.78170254 352.448388   349.38628878
 351.99108651 351.8960597  347.8748225  348.80821715 347.80058403
 350.24044101 350.97020033 353.42908603 344.84758615 349.79456031
 348.39603973 350.4786868  352.84479245 354.51714136 352.58760194
 351.45042048 351.17147924 348.20747787 348.5014072  351.80087536
 351.22782893 348.41639998 345.27348082 345.91524641 351.40112172
 349.83674839 350.60828533 349.72618249 352.46518563 355.52263414
 353.41655342 350.30428234]","[252.18011642 253.49777994 250.24171993 248.19072307 241.92593797
 241.57350078 241.88346036 246.92932085 247.3378929  251.74233353
 247.87052662 254.60705513 250.48756126 251.11289326 248.25791402
 250.77729819 248.06794588 244.54141647 247.77683907 245.18122189
 244.73343071 242.70767925 248.28832378 246.41864928 247.58021454
 247.3926299  247.6011849  246.89064635 249.40669733 248.78479151
 252.32421317 250.99622319 249.73537826 247.12612563 251.29724561
 247.05248299 247.10849212 251.18108883 245.57985365 248.35264805
 245.38608062 245.33695113 243.66226249 246.95749    246.30830578
 248.22907204 247.72757725 246.18442091 246.13815201 249.94000415
 249.09646698 252.33537686 251.14751418 249.03574574 248.6503944
 248.48271885 246.33099468 245.9930019  245.58261514 249.86598569
 247.04896821 244.3984815  242.50738721 245.96241895 248.12337111
 248.29638765 249.23494071 245.27703485 247.61695303 244.84694033
 248.89812813 251.74916051 252.85743937 251.16633769 248.47171315
 245.94020921 243.812801   249.68520591 246.46523899 243.2666624
 241.33345649 243.29846231 246.32576488 248.0292084  251.02939558
 253.31538073 254.85481971 252.47869462 249.71610413 247.51461582]","[178.4730394  178.44698155 180.80969347 183.73590583 185.75042332
 185.28660466 181.90698652 180.99040047 184.62204    181.45786935
 179.26937965 180.56596821 178.96454576 180.83881618 183.32535958
 179.84378836 182.0532411  183.23430962 180.65232094 184.64122491
 182.07710259 187.49977933 183.14902539 185.14638048 180.71627653
 182.76875919 179.48338255 184.67107573 179.31896851 184.21463057
 180.21817767 181.92933753 178.74385441 182.89713135 179.43492162
 183.53546724 177.07795645 187.27150106 176.1543123  185.59043874
 180.43074281 186.01638545 179.74852726 187.9321232  181.22048388
 186.75210803 179.4473383  185.43080671 176.79912473 188.17402113
 183.92836737 179.14087032 185.32799189 179.14489679 182.05025484
 178.75505893 182.17627443 178.14646179 185.00880439 177.72358048
 187.32427318 183.09161465 179.8509226  185.14846041 181.59118126
 185.84035481 181.12954946 186.03539005 179.41414392 184.18198591
 178.10642864 180.75397456 182.98456673 180.87786146 179.39505327
 182.73726101 178.99413178 180.63882974 181.91764527 181.86167858
 184.0284119  182.07830796 184.5136684  183.46110366 184.76024245
 182.74253557 178.81365469 178.8977062  179.0397006  179.23306747
 177.48062017 179.126277  ]","[135.0236883  132.20610192 133.175829   134.14869613 124.11632519
 125.27521817 125.11220921 124.51321934 124.87859969 126.62263328
 127.37678772 130.99656847 129.62167038 131.39846092 129.43405038
 130.54355618 125.77302564 125.15132521 132.15995341 128.55653126
 127.47598384 125.79561011 128.07712075 125.06812051 126.85762737
 129.95850048 125.07018021 130.97827752 130.70099667 128.26689186
 131.66256893 129.94068209 131.44524571 130.13974337 131.86829835
 129.61367083 126.79414786 128.90865197 131.63720391 126.9034631
 129.92106858 126.08783629 127.88854743 126.44211492 127.03094105
 125.70900099 127.96775759 126.49526647 128.07415268 126.68027943
 132.06960468 130.25738196 130.36101051 131.43581625 129.85799673
 131.56846794 129.82539341 131.91446867 128.01093212 129.59587834
 125.92291523 132.66639421 125.65576564 129.01755824 126.11888538
 127.70855197 126.15067665 128.4042375  125.34846032 129.41708523
 125.87139066 131.97019628 129.22889075 132.20881654 129.98980129
 132.30427647 129.64922699 129.988129   128.94064637 127.2511666
 128.12729543 127.14699534 126.31092624 127.40684066 125.63042682
 128.08100644 129.80920163 125.22635224 131.42554829 130.6801958
 128.61147386]","[91.95468229 90.56861893 89.45898946 58.83729454 89.73654869 92.29929231
 92.1921235  92.10170245 91.84660737 92.85637513 91.50657528 90.75103587
 89.47101016 93.07809033 88.32592311 92.48948256 90.61234829 91.37721696
 58.88254601 91.15356083 91.39023603 58.44311609 90.93737465 89.97409339
 91.18337275 92.62760178 57.92799494 93.88098396 91.03372171 92.39300547
 90.74073552 93.53125459 58.93046084 93.57737271 59.29041543 58.19954933
 92.52931387 90.65029341 92.32498386 58.32052413 91.57046719 58.78721584
 91.94407705 58.46307278 93.63277649 59.76896691 58.2178276  92.6904956
 90.8389568  93.54508731 91.12292624 93.29405073 57.60024575 92.97983876
 58.74914218 93.42788107 59.79308546 58.64673745 93.14114645 58.08436055
 92.18885598 58.80891004 92.3603739  58.52022555 91.91052538 58.54470208
 93.12550024 59.77350573 92.0323162  91.36491587 92.96400557 91.56582289
 93.63385795 91.26220211 93.4579666  59.07237825 93.46290248 58.69951543
 93.37171439 58.64435286 92.05549444 58.77616035 92.17638885 89.69244797
 92.93923816 91.77718442 91.97299378 92.98127165 93.25397695 58.72455033
 92.05416656 59.10302266]","[79.45428561 78.72042818 64.3288595  65.65487376 63.6781929  64.41742751
 64.15334186 66.451485   66.57358717 78.8017141  80.05334845 78.53827998
 66.58045356 67.09386445 80.94851447 77.5630551  63.82874392 64.04064295
 64.29570591 64.07467046 64.94893085 62.24857026 65.24115017 65.78649206
 78.88748171 64.86598687 77.7115836  80.45336081 78.26306011 64.22741025
 66.38670986 66.43336177 78.54194342 63.59320653 80.1818235  65.03254749
 64.6299955  64.66398841 63.63201034 64.8671459  64.27347688 65.08569667
 62.81742748 65.41036358 66.29406724 78.29028894 64.65097072 64.41962061
 77.6993655  80.06848023 78.34955842 64.69855321 66.62445424 78.90675421
 66.63996476 63.5370378  65.55220085 65.57160589 64.97185069 63.22200359
 64.50229391 64.04258767 65.26659358 63.0950824  65.56761771 65.74410104
 78.71108738 65.60379752 64.00818961 76.807631   79.27569051 77.88624221
 64.7756477  78.18703406 66.09605216 78.693207   63.76149946 79.28246159
 65.70575765 63.91940243 64.83428449 64.6858291  65.06596843 63.23581967
 65.64182079 66.2660152  79.20191987 78.56553786 78.81731984 78.56722527
 65.66723286 66.4133626  67.58307876 81.2163448  64.25593255 64.96571488
 80.68106741 81.47879434]","[ 46.28176566  46.88600725  46.99383547  45.95463763  46.43222588
  46.15599309  46.12032163  45.68333728  46.86145491  47.44014472
  46.78235797  45.56842989  46.24838961  45.69886365  46.06841356
  45.26766196  46.38695505  45.39163692  46.20485639  46.92148895
  45.66700937  46.70700518  46.31244461  45.81268559  46.09760371
  46.73830674  45.81776439  46.36881143  46.54560183  45.82240833
  46.78580891  45.42843226  46.19123639  45.30167607  46.37391711
  45.0849597   46.21404947  45.49312468  46.93713941  45.65147843
 111.96774343  46.25925185  45.57156434  47.47309297  45.51155668
  47.07212254  45.50674621  46.7937553   45.28032984  47.26858254
  45.42341309 112.21580462  46.83842972  46.0093768   46.74870002
  45.4689769   46.33172253  45.17920463  46.3116697   45.68867617
  46.34147015  45.9405103   46.47066197  47.50816372  46.10497953
  46.55711852  46.53003701  46.52760843  45.97965371  46.8882907
  46.2007175   46.04096634  46.13634984  46.89846838  46.51475121
  46.1287548   45.60007767  45.59562455  45.46896146  45.98175555
  45.44655659  45.96178271  47.01156183  46.94702678  47.47529341
  47.4164479   47.15432158  46.42086483  46.63723941  46.5737401
  47.99944615  46.53627     45.47515264  46.11269229  46.06305363
  46.17598518  46.60348866  45.79064291  47.10141401]","[32.91689145 33.23631411 32.85130681 32.72580036 33.06987673 32.75782752
 32.39909794 32.39246773 33.08999435 32.51848905 33.34225929 32.41379316
 33.56118258 33.12862819 32.28010447 33.60124042 32.59946442 33.7642483
 32.08581325 33.80532546 32.26791042 33.58584966 32.03649173 33.91630545
 32.10117647 33.08731264 32.10201442 32.85158117 32.73175586 33.44466183
 32.51360262 33.03959169 32.52079669 34.3748724  33.52182504 32.55981751
 33.62277116 32.6020364  34.20440634 32.21775192 33.09888387 33.02896785
 33.76182152 32.0592938  34.36983597 33.62939534 32.30946637 33.59084901
 31.54591512 33.04499044 32.1478525  33.65156302 31.64383061 33.95393617
 32.09557214 34.94303128 33.24120396 32.83092487 33.55444414 32.7834062
 34.08029721 32.09845083 33.96928407 32.91546323 33.96320491 31.85377155
 35.32352991 33.64400325 33.07721115 32.77915016 32.40157525 32.57479927
 32.2711008  32.85409226 31.88545388 33.52088725 33.15401382 34.66300382
 33.48279026 33.45147749 34.14670097 33.33281776 33.98553307 33.46175508
 33.24309756 34.10648101 33.84240597 33.4484748  33.11471153 33.50894016
 32.75110041 32.89039299 33.26527135 33.41805955 32.59268299 34.74505377
 33.30997912 33.59766047]","[23.25841762 25.18560307 23.10622108 22.86417818 21.88915995 23.33848059
 22.24081826 23.17889471 23.2181885  24.94464934 24.41246128 22.39830545
 23.69398277 22.50651185 24.1130046  22.94370305 24.02208345 22.02898568
 25.02350729 24.05290904 21.91018411 23.19802335 22.02792802 23.64945463
 22.6887104  23.62590415 22.16968482 24.02304179 23.48157787 23.55028635
 23.24408921 22.97853749 23.92929056 23.33808703 23.89948111 22.86850128
 23.40505858 23.01670678 23.18769518 24.10675316 23.74502515 22.52108976
 23.33911965 22.66746895 23.5637444  22.95299179 23.43907718 23.10202254
 23.38382972 24.36331446 23.4562602  23.50130698 23.5898006  23.24841758
 23.11118081 23.32271731 23.06740825 23.18497664 22.60793195 23.74488581
 23.74282754 22.57656081 23.99115645 22.35426786 23.50157798 22.90573211
 23.69648071 22.996326   24.01446269 22.31143371 24.81700321 21.81037188
 23.6949044  23.64980767 23.16251013 22.76180259 23.40562106 22.7799363
 23.45467928 23.41069425 25.15574588 20.23342434 23.76856376 23.8274415
 23.71057273 23.61726031 23.6077705  23.88675119 24.6837728  24.05264497
 24.02105445 23.27793657 23.28227144 23.86664975 23.20114712 24.64229398]"
